epoch,param,frob_norm,numel
4,layers.2.models.0.self_attn.proj_q.weight,0.671471357345581,4096
4,layers.2.models.0.self_attn.proj_k.weight,0.6470791697502136,4096
4,layers.2.models.0.self_attn.proj_e.weight,0.6418341398239136,4096
4,layers.2.models.0.self_attn.proj_vg.weight,0.6943057179450989,4096
4,layers.2.models.0.norm1_attn.weight,8.00146198272705,64
4,layers.2.models.0.norm1_attn.bias,0.012279700487852097,64
4,layers.2.ff_linear1.weight,6.524791240692139,8192
4,layers.2.ff_linear1.bias,0.8272820711135864,128
4,layers.2.ff_linear2.weight,4.653861045837402,8192
4,layers.2.ff_linear2.bias,0.4168468415737152,64
4,layers.2.norm2.weight,8.001459121704102,64
4,layers.2.norm2.bias,0.013276787474751472,64
4,layers.3.models.0.self_attn.Q.weight,4.630213737487793,4096
4,layers.3.models.0.self_attn.K.weight,4.663415431976318,4096
4,layers.3.models.0.self_attn.E.weight,4.6197829246521,4096
4,layers.3.models.0.self_attn.V.weight,4.655031204223633,4096
4,layers.3.models.0.self_attn.V_gate.weight,4.617887020111084,4096
4,layers.3.models.0.self_attn.shared_rel_emb_table.weight,0.3784228563308716,1152
4,layers.3.models.0.self_attn.proj_q.weight,0.6609086990356445,4096
4,layers.3.models.0.self_attn.proj_k.weight,0.6511080265045166,4096
4,layers.3.models.0.self_attn.proj_e.weight,0.6419686675071716,4096
4,layers.3.models.0.self_attn.proj_vg.weight,0.6952337622642517,4096
4,layers.3.models.0.norm1_attn.weight,8.00080680847168,64
4,layers.3.models.0.norm1_attn.bias,0.01264955010265112,64
4,layers.3.ff_linear1.weight,6.546279430389404,8192
4,layers.3.ff_linear1.bias,0.7939144968986511,128
4,layers.3.ff_linear2.weight,4.636115074157715,8192
4,layers.3.ff_linear2.bias,0.4186161458492279,64
4,layers.3.norm2.weight,8.001020431518555,64
4,layers.3.norm2.bias,0.01313913706690073,64
4,layers.4.models.0.self_attn.Q.weight,4.599031925201416,4096
4,layers.4.models.0.self_attn.K.weight,4.637253284454346,4096
4,layers.4.models.0.self_attn.E.weight,4.653625965118408,4096
4,layers.4.models.0.self_attn.V.weight,4.6723222732543945,4096
4,layers.4.models.0.self_attn.V_gate.weight,4.56666374206543,4096
4,layers.4.models.0.self_attn.shared_rel_emb_table.weight,0.3781347870826721,1152
4,layers.4.models.0.self_attn.proj_q.weight,0.6730147004127502,4096
4,layers.4.models.0.self_attn.proj_k.weight,0.6525113582611084,4096
4,layers.4.models.0.self_attn.proj_e.weight,0.6430896520614624,4096
4,layers.4.models.0.self_attn.proj_vg.weight,0.6985478401184082,4096
4,layers.4.models.0.norm1_attn.weight,8.004061698913574,64
4,layers.4.models.0.norm1_attn.bias,0.018439283594489098,64
4,layers.4.ff_linear1.weight,6.520905017852783,8192
4,layers.4.ff_linear1.bias,0.7913413047790527,128
4,layers.4.ff_linear2.weight,4.622951984405518,8192
4,layers.4.ff_linear2.bias,0.397733598947525,64
4,layers.4.norm2.weight,7.995502471923828,64
4,layers.4.norm2.bias,0.019152376800775528,64
4,post_mp.rel_emb.weight,34.11928939819336,1152
4,post_mp.scorer.weight,0.5522148609161377,128
4,post_mp.scorer.bias,0.0182937104254961,1
5,encoder.node_encoder.rel_emb.weight,34.64595031738281,1152
5,encoder.edge_encoder.emb.weight,33.82891082763672,1152
5,encoder.exp_edge_fixer.exp_edge_attr.weight,8.669381141662598,64
5,encoder.exp_edge_fixer.exp_edge_query_emb.weight,0.3415919542312622,1152
5,layers.0.models.0.self_attn.Q.weight,4.614984512329102,4096
5,layers.0.models.0.self_attn.K.weight,4.7185139656066895,4096
5,layers.0.models.0.self_attn.E.weight,4.668732643127441,4096
5,layers.0.models.0.self_attn.V.weight,4.593872547149658,4096
5,layers.0.models.0.self_attn.V_gate.weight,4.603724956512451,4096
5,layers.0.models.0.self_attn.shared_rel_emb_table.weight,0.3503381609916687,1152
5,layers.0.models.0.self_attn.proj_q.weight,0.7397905588150024,4096
5,layers.0.models.0.self_attn.proj_k.weight,0.6539062857627869,4096
5,layers.0.models.0.self_attn.proj_e.weight,0.6518568396568298,4096
5,layers.0.models.0.self_attn.proj_vg.weight,0.6332931518554688,4096
5,layers.0.models.0.norm1_attn.weight,8.002143859863281,64
5,layers.0.models.0.norm1_attn.bias,0.017600353807210922,64
5,layers.0.ff_linear1.weight,6.566161155700684,8192
5,layers.0.ff_linear1.bias,0.8355509638786316,128
5,layers.0.ff_linear2.weight,4.658557415008545,8192
5,layers.0.ff_linear2.bias,0.39519089460372925,64
5,layers.0.norm2.weight,8.004963874816895,64
5,layers.0.norm2.bias,0.026780320331454277,64
5,layers.1.models.0.self_attn.Q.weight,4.603946208953857,4096
5,layers.1.models.0.self_attn.K.weight,4.65784215927124,4096
5,layers.1.models.0.self_attn.E.weight,4.579764366149902,4096
5,layers.1.models.0.self_attn.V.weight,4.665793418884277,4096
5,layers.1.models.0.self_attn.V_gate.weight,4.651771545410156,4096
5,layers.1.models.0.self_attn.shared_rel_emb_table.weight,0.38637104630470276,1152
5,layers.1.models.0.self_attn.proj_q.weight,0.7072674036026001,4096
5,layers.1.models.0.self_attn.proj_k.weight,0.6700401306152344,4096
5,layers.1.models.0.self_attn.proj_e.weight,0.6704728007316589,4096
5,layers.1.models.0.self_attn.proj_vg.weight,0.7394962906837463,4096
5,layers.1.models.0.norm1_attn.weight,8.000078201293945,64
5,layers.1.models.0.norm1_attn.bias,0.016848666593432426,64
5,layers.1.ff_linear1.weight,6.514609336853027,8192
5,layers.1.ff_linear1.bias,0.7975848317146301,128
5,layers.1.ff_linear2.weight,4.6875810623168945,8192
5,layers.1.ff_linear2.bias,0.4202114939689636,64
5,layers.1.norm2.weight,8.001740455627441,64
5,layers.1.norm2.bias,0.018550589680671692,64
5,layers.2.models.0.self_attn.Q.weight,4.654607772827148,4096
5,layers.2.models.0.self_attn.K.weight,4.638077735900879,4096
5,layers.2.models.0.self_attn.E.weight,4.656980514526367,4096
5,layers.2.models.0.self_attn.V.weight,4.6393046379089355,4096
5,layers.2.models.0.self_attn.V_gate.weight,4.590716361999512,4096
5,layers.2.models.0.self_attn.shared_rel_emb_table.weight,0.38969388604164124,1152
5,layers.2.models.0.self_attn.proj_q.weight,0.7013401985168457,4096
5,layers.2.models.0.self_attn.proj_k.weight,0.6547155976295471,4096
5,layers.2.models.0.self_attn.proj_e.weight,0.6478114128112793,4096
5,layers.2.models.0.self_attn.proj_vg.weight,0.7326121926307678,4096
5,layers.2.models.0.norm1_attn.weight,8.001923561096191,64
5,layers.2.models.0.norm1_attn.bias,0.01574219949543476,64
5,layers.2.ff_linear1.weight,6.526050090789795,8192
5,layers.2.ff_linear1.bias,0.8278913497924805,128
5,layers.2.ff_linear2.weight,4.656549453735352,8192
5,layers.2.ff_linear2.bias,0.41672828793525696,64
5,layers.2.norm2.weight,8.001973152160645,64
5,layers.2.norm2.bias,0.017131928354501724,64
5,layers.3.models.0.self_attn.Q.weight,4.630309104919434,4096
5,layers.3.models.0.self_attn.K.weight,4.665314674377441,4096
5,layers.3.models.0.self_attn.E.weight,4.621943950653076,4096
5,layers.3.models.0.self_attn.V.weight,4.656120300292969,4096
5,layers.3.models.0.self_attn.V_gate.weight,4.618168830871582,4096
5,layers.3.models.0.self_attn.shared_rel_emb_table.weight,0.40166598558425903,1152
5,layers.3.models.0.self_attn.proj_q.weight,0.682124137878418,4096
5,layers.3.models.0.self_attn.proj_k.weight,0.6534578204154968,4096
5,layers.3.models.0.self_attn.proj_e.weight,0.6457478404045105,4096
5,layers.3.models.0.self_attn.proj_vg.weight,0.730800211429596,4096
5,layers.3.models.0.norm1_attn.weight,8.000839233398438,64
5,layers.3.models.0.norm1_attn.bias,0.016002867370843887,64
5,layers.3.ff_linear1.weight,6.549020290374756,8192
5,layers.3.ff_linear1.bias,0.7932778000831604,128
5,layers.3.ff_linear2.weight,4.639580726623535,8192
5,layers.3.ff_linear2.bias,0.419136643409729,64
5,layers.3.norm2.weight,8.000927925109863,64
5,layers.3.norm2.bias,0.017389394342899323,64
5,layers.4.models.0.self_attn.Q.weight,4.600773811340332,4096
5,layers.4.models.0.self_attn.K.weight,4.6459431648254395,4096
5,layers.4.models.0.self_attn.E.weight,4.662332057952881,4096
5,layers.4.models.0.self_attn.V.weight,4.674952030181885,4096
5,layers.4.models.0.self_attn.V_gate.weight,4.568943023681641,4096
5,layers.4.models.0.self_attn.shared_rel_emb_table.weight,0.40002205967903137,1152
5,layers.4.models.0.self_attn.proj_q.weight,0.6972188949584961,4096
5,layers.4.models.0.self_attn.proj_k.weight,0.6625295877456665,4096
5,layers.4.models.0.self_attn.proj_e.weight,0.65003901720047,4096
5,layers.4.models.0.self_attn.proj_vg.weight,0.7266185283660889,4096
5,layers.4.models.0.norm1_attn.weight,8.00274658203125,64
5,layers.4.models.0.norm1_attn.bias,0.025583507493138313,64
5,layers.4.ff_linear1.weight,6.522443771362305,8192
5,layers.4.ff_linear1.bias,0.7914413809776306,128
5,layers.4.ff_linear2.weight,4.626605033874512,8192
5,layers.4.ff_linear2.bias,0.39867815375328064,64
5,layers.4.norm2.weight,7.997037887573242,64
5,layers.4.norm2.bias,0.02816813252866268,64
5,post_mp.rel_emb.weight,34.11585998535156,1152
5,post_mp.scorer.weight,0.5514024496078491,128
5,post_mp.scorer.bias,0.020014561712741852,1
6,encoder.node_encoder.rel_emb.weight,34.64594268798828,1152
6,encoder.edge_encoder.emb.weight,33.83302688598633,1152
6,encoder.exp_edge_fixer.exp_edge_attr.weight,8.669381141662598,64
6,encoder.exp_edge_fixer.exp_edge_query_emb.weight,0.34614264965057373,1152
6,layers.0.models.0.self_attn.Q.weight,4.614986896514893,4096
6,layers.0.models.0.self_attn.K.weight,4.749864101409912,4096
6,layers.0.models.0.self_attn.E.weight,4.697744846343994,4096
6,layers.0.models.0.self_attn.V.weight,4.592741012573242,4096
6,layers.0.models.0.self_attn.V_gate.weight,4.602273464202881,4096
6,layers.0.models.0.self_attn.shared_rel_emb_table.weight,0.3533812165260315,1152
6,layers.0.models.0.self_attn.proj_q.weight,0.8100498914718628,4096
6,layers.0.models.0.self_attn.proj_k.weight,0.6773799061775208,4096
6,layers.0.models.0.self_attn.proj_e.weight,0.6792990565299988,4096
6,layers.0.models.0.self_attn.proj_vg.weight,0.6360560059547424,4096
6,layers.0.models.0.norm1_attn.weight,8.002222061157227,64
6,layers.0.models.0.norm1_attn.bias,0.02100277878344059,64
6,layers.0.ff_linear1.weight,6.581999778747559,8192
6,layers.0.ff_linear1.bias,0.8259176015853882,128
6,layers.0.ff_linear2.weight,4.6752800941467285,8192
6,layers.0.ff_linear2.bias,0.39549973607063293,64
6,layers.0.norm2.weight,8.00692367553711,64
6,layers.0.norm2.bias,0.03212469071149826,64
6,layers.1.models.0.self_attn.Q.weight,4.610689640045166,4096
6,layers.1.models.0.self_attn.K.weight,4.668101787567139,4096
6,layers.1.models.0.self_attn.E.weight,4.59060525894165,4096
6,layers.1.models.0.self_attn.V.weight,4.670240879058838,4096
6,layers.1.models.0.self_attn.V_gate.weight,4.654580116271973,4096
6,layers.1.models.0.self_attn.shared_rel_emb_table.weight,0.4176888167858124,1152
6,layers.1.models.0.self_attn.proj_q.weight,0.7765897512435913,4096
6,layers.1.models.0.self_attn.proj_k.weight,0.6918593049049377,4096
6,layers.1.models.0.self_attn.proj_e.weight,0.694182813167572,4096
6,layers.1.models.0.self_attn.proj_vg.weight,0.789030134677887,4096
6,layers.1.models.0.norm1_attn.weight,7.99993371963501,64
6,layers.1.models.0.norm1_attn.bias,0.01995965465903282,64
6,layers.1.ff_linear1.weight,6.519192695617676,8192
6,layers.1.ff_linear1.bias,0.7974953055381775,128
6,layers.1.ff_linear2.weight,4.694479465484619,8192
6,layers.1.ff_linear2.bias,0.4203281104564667,64
6,layers.1.norm2.weight,8.002209663391113,64
6,layers.1.norm2.bias,0.023211922496557236,64
6,layers.2.models.0.self_attn.Q.weight,4.658666610717773,4096
6,layers.2.models.0.self_attn.K.weight,4.645081520080566,4096
6,layers.2.models.0.self_attn.E.weight,4.663322925567627,4096
6,layers.2.models.0.self_attn.V.weight,4.641846179962158,4096
6,layers.2.models.0.self_attn.V_gate.weight,4.592568874359131,4096
6,layers.2.models.0.self_attn.shared_rel_emb_table.weight,0.41985926032066345,1152
6,layers.2.models.0.self_attn.proj_q.weight,0.7443280220031738,4096
6,layers.2.models.0.self_attn.proj_k.weight,0.6677678823471069,4096
6,layers.2.models.0.self_attn.proj_e.weight,0.6579375267028809,4096
6,layers.2.models.0.self_attn.proj_vg.weight,0.783668041229248,4096
6,layers.2.models.0.norm1_attn.weight,8.002443313598633,64
6,layers.2.models.0.norm1_attn.bias,0.019215969368815422,64
6,layers.2.ff_linear1.weight,6.5279622077941895,8192
6,layers.2.ff_linear1.bias,0.8285385966300964,128
6,layers.2.ff_linear2.weight,4.660074710845947,8192
6,layers.2.ff_linear2.bias,0.41691532731056213,64
6,layers.2.norm2.weight,8.002460479736328,64
6,layers.2.norm2.bias,0.02119847573339939,64
6,layers.3.models.0.self_attn.Q.weight,4.6315178871154785,4096
6,layers.3.models.0.self_attn.K.weight,4.669360637664795,4096
6,layers.3.models.0.self_attn.E.weight,4.626036643981934,4096
6,layers.3.models.0.self_attn.V.weight,4.657911777496338,4096
6,layers.3.models.0.self_attn.V_gate.weight,4.618881702423096,4096
6,layers.3.models.0.self_attn.shared_rel_emb_table.weight,0.43142661452293396,1152
6,layers.3.models.0.self_attn.proj_q.weight,0.7134934663772583,4096
6,layers.3.models.0.self_attn.proj_k.weight,0.6600897908210754,4096
6,layers.3.models.0.self_attn.proj_e.weight,0.6565477252006531,4096
6,layers.3.models.0.self_attn.proj_vg.weight,0.7783967852592468,4096
6,layers.3.models.0.norm1_attn.weight,8.001047134399414,64
6,layers.3.models.0.norm1_attn.bias,0.019757231697440147,64
6,layers.3.ff_linear1.weight,6.552257537841797,8192
6,layers.3.ff_linear1.bias,0.7925690412521362,128
6,layers.3.ff_linear2.weight,4.643736362457275,8192
6,layers.3.ff_linear2.bias,0.419854074716568,64
6,layers.3.norm2.weight,8.000994682312012,64
6,layers.3.norm2.bias,0.022182291373610497,64
6,layers.4.models.0.self_attn.Q.weight,4.604537487030029,4096
6,layers.4.models.0.self_attn.K.weight,4.656325817108154,4096
6,layers.4.models.0.self_attn.E.weight,4.673416614532471,4096
6,layers.4.models.0.self_attn.V.weight,4.678829193115234,4096
6,layers.4.models.0.self_attn.V_gate.weight,4.572478771209717,4096
6,layers.4.models.0.self_attn.shared_rel_emb_table.weight,0.42793938517570496,1152
6,layers.4.models.0.self_attn.proj_q.weight,0.7331023812294006,4096
6,layers.4.models.0.self_attn.proj_k.weight,0.6784987449645996,4096
6,layers.4.models.0.self_attn.proj_e.weight,0.6628834009170532,4096
6,layers.4.models.0.self_attn.proj_vg.weight,0.7639784812927246,4096
6,layers.4.models.0.norm1_attn.weight,8.001617431640625,64
6,layers.4.models.0.norm1_attn.bias,0.033395953476428986,64
6,layers.4.ff_linear1.weight,6.524829387664795,8192
6,layers.4.ff_linear1.bias,0.7920331358909607,128
6,layers.4.ff_linear2.weight,4.632658958435059,8192
6,layers.4.ff_linear2.bias,0.3992884159088135,64
6,layers.4.norm2.weight,7.999060153961182,64
6,layers.4.norm2.bias,0.036606140434741974,64
6,post_mp.rel_emb.weight,34.11237716674805,1152
6,post_mp.scorer.weight,0.5513207316398621,128
6,post_mp.scorer.bias,0.02152889594435692,1
7,encoder.node_encoder.rel_emb.weight,34.64604949951172,1152
7,encoder.edge_encoder.emb.weight,33.83903121948242,1152
7,encoder.exp_edge_fixer.exp_edge_attr.weight,8.669381141662598,64
7,encoder.exp_edge_fixer.exp_edge_query_emb.weight,0.3520859181880951,1152
7,layers.0.models.0.self_attn.Q.weight,4.614989280700684,4096
7,layers.0.models.0.self_attn.K.weight,4.776345252990723,4096
7,layers.0.models.0.self_attn.E.weight,4.720475673675537,4096
7,layers.0.models.0.self_attn.V.weight,4.592254161834717,4096
7,layers.0.models.0.self_attn.V_gate.weight,4.6012468338012695,4096
7,layers.0.models.0.self_attn.shared_rel_emb_table.weight,0.35781556367874146,1152
7,layers.0.models.0.self_attn.proj_q.weight,0.8719307780265808,4096
7,layers.0.models.0.self_attn.proj_k.weight,0.703158438205719,4096
7,layers.0.models.0.self_attn.proj_e.weight,0.7080986499786377,4096
7,layers.0.models.0.self_attn.proj_vg.weight,0.6401369571685791,4096
7,layers.0.models.0.norm1_attn.weight,8.002705574035645,64
7,layers.0.models.0.norm1_attn.bias,0.024917365983128548,64
7,layers.0.ff_linear1.weight,6.594404697418213,8192
7,layers.0.ff_linear1.bias,0.8180540800094604,128
7,layers.0.ff_linear2.weight,4.689418792724609,8192
7,layers.0.ff_linear2.bias,0.3958424925804138,64
7,layers.0.norm2.weight,8.008997917175293,64
7,layers.0.norm2.bias,0.035705115646123886,64
7,layers.1.models.0.self_attn.Q.weight,4.617341995239258,4096
7,layers.1.models.0.self_attn.K.weight,4.682052135467529,4096
7,layers.1.models.0.self_attn.E.weight,4.605701923370361,4096
7,layers.1.models.0.self_attn.V.weight,4.676104545593262,4096
7,layers.1.models.0.self_attn.V_gate.weight,4.657647132873535,4096
7,layers.1.models.0.self_attn.shared_rel_emb_table.weight,0.45619475841522217,1152
7,layers.1.models.0.self_attn.proj_q.weight,0.8726590871810913,4096
7,layers.1.models.0.self_attn.proj_k.weight,0.7173740863800049,4096
7,layers.1.models.0.self_attn.proj_e.weight,0.728010892868042,4096
7,layers.1.models.0.self_attn.proj_vg.weight,0.8519560098648071,4096
7,layers.1.models.0.norm1_attn.weight,7.999719619750977,64
7,layers.1.models.0.norm1_attn.bias,0.02204246073961258,64
7,layers.1.ff_linear1.weight,6.5238189697265625,8192
7,layers.1.ff_linear1.bias,0.7969023585319519,128
7,layers.1.ff_linear2.weight,4.701283931732178,8192
7,layers.1.ff_linear2.bias,0.4201168715953827,64
7,layers.1.norm2.weight,8.002552032470703,64
7,layers.1.norm2.bias,0.02689138427376747,64
7,layers.2.models.0.self_attn.Q.weight,4.663710594177246,4096
7,layers.2.models.0.self_attn.K.weight,4.655040264129639,4096
7,layers.2.models.0.self_attn.E.weight,4.6724700927734375,4096
7,layers.2.models.0.self_attn.V.weight,4.644863605499268,4096
7,layers.2.models.0.self_attn.V_gate.weight,4.594697952270508,4096
7,layers.2.models.0.self_attn.shared_rel_emb_table.weight,0.4574342370033264,1152
7,layers.2.models.0.self_attn.proj_q.weight,0.8073129653930664,4096
7,layers.2.models.0.self_attn.proj_k.weight,0.6865450739860535,4096
7,layers.2.models.0.self_attn.proj_e.weight,0.6729604005813599,4096
7,layers.2.models.0.self_attn.proj_vg.weight,0.8486697673797607,4096
7,layers.2.models.0.norm1_attn.weight,8.002860069274902,64
7,layers.2.models.0.norm1_attn.bias,0.022518791258335114,64
7,layers.2.ff_linear1.weight,6.530058860778809,8192
7,layers.2.ff_linear1.bias,0.8285881280899048,128
7,layers.2.ff_linear2.weight,4.663867473602295,8192
7,layers.2.ff_linear2.bias,0.4169761538505554,64
7,layers.2.norm2.weight,8.002941131591797,64
7,layers.2.norm2.bias,0.02517215721309185,64
7,layers.3.models.0.self_attn.Q.weight,4.633484363555908,4096
7,layers.3.models.0.self_attn.K.weight,4.676513195037842,4096
7,layers.3.models.0.self_attn.E.weight,4.633708477020264,4096
7,layers.3.models.0.self_attn.V.weight,4.660532474517822,4096
7,layers.3.models.0.self_attn.V_gate.weight,4.620168209075928,4096
7,layers.3.models.0.self_attn.shared_rel_emb_table.weight,0.46878570318222046,1152
7,layers.3.models.0.self_attn.proj_q.weight,0.7640684843063354,4096
7,layers.3.models.0.self_attn.proj_k.weight,0.674822211265564,4096
7,layers.3.models.0.self_attn.proj_e.weight,0.6786907315254211,4096
7,layers.3.models.0.self_attn.proj_vg.weight,0.8420932292938232,4096
7,layers.3.models.0.norm1_attn.weight,8.001376152038574,64
7,layers.3.models.0.norm1_attn.bias,0.023352758958935738,64
7,layers.3.ff_linear1.weight,6.556190013885498,8192
7,layers.3.ff_linear1.bias,0.7916979193687439,128
7,layers.3.ff_linear2.weight,4.649014949798584,8192
7,layers.3.ff_linear2.bias,0.420210063457489,64
7,layers.3.norm2.weight,8.001211166381836,64
7,layers.3.norm2.bias,0.0267186276614666,64
7,layers.4.models.0.self_attn.Q.weight,4.609121322631836,4096
7,layers.4.models.0.self_attn.K.weight,4.668056964874268,4096
7,layers.4.models.0.self_attn.E.weight,4.686358451843262,4096
7,layers.4.models.0.self_attn.V.weight,4.684154510498047,4096
7,layers.4.models.0.self_attn.V_gate.weight,4.5773115158081055,4096
7,layers.4.models.0.self_attn.shared_rel_emb_table.weight,0.46144187450408936,1152
7,layers.4.models.0.self_attn.proj_q.weight,0.7849724292755127,4096
7,layers.4.models.0.self_attn.proj_k.weight,0.7030535340309143,4096
7,layers.4.models.0.self_attn.proj_e.weight,0.6831711530685425,4096
7,layers.4.models.0.self_attn.proj_vg.weight,0.810595691204071,4096
7,layers.4.models.0.norm1_attn.weight,8.000978469848633,64
7,layers.4.models.0.norm1_attn.bias,0.0410819835960865,64
7,layers.4.ff_linear1.weight,6.528621673583984,8192
7,layers.4.ff_linear1.bias,0.7922089695930481,128
7,layers.4.ff_linear2.weight,4.640352249145508,8192
7,layers.4.ff_linear2.bias,0.39967307448387146,64
7,layers.4.norm2.weight,8.000162124633789,64
7,layers.4.norm2.bias,0.041869014501571655,64
7,post_mp.rel_emb.weight,34.10860824584961,1152
7,post_mp.scorer.weight,0.5509300231933594,128
7,post_mp.scorer.bias,0.02228429913520813,1
8,encoder.node_encoder.rel_emb.weight,34.64665985107422,1152
8,encoder.edge_encoder.emb.weight,33.846370697021484,1152
8,encoder.exp_edge_fixer.exp_edge_attr.weight,8.669381141662598,64
8,encoder.exp_edge_fixer.exp_edge_query_emb.weight,0.3595776855945587,1152
8,layers.0.models.0.self_attn.Q.weight,4.614978313446045,4096
8,layers.0.models.0.self_attn.K.weight,4.799163818359375,4096
8,layers.0.models.0.self_attn.E.weight,4.738986015319824,4096
8,layers.0.models.0.self_attn.V.weight,4.592039108276367,4096
8,layers.0.models.0.self_attn.V_gate.weight,4.600749969482422,4096
8,layers.0.models.0.self_attn.shared_rel_emb_table.weight,0.36302047967910767,1152
8,layers.0.models.0.self_attn.proj_q.weight,0.9235605597496033,4096
8,layers.0.models.0.self_attn.proj_k.weight,0.7263706922531128,4096
8,layers.0.models.0.self_attn.proj_e.weight,0.7306789755821228,4096
8,layers.0.models.0.self_attn.proj_vg.weight,0.6446174383163452,4096
8,layers.0.models.0.norm1_attn.weight,8.003320693969727,64
8,layers.0.models.0.norm1_attn.bias,0.02885621227324009,64
8,layers.0.ff_linear1.weight,6.6055216789245605,8192
8,layers.0.ff_linear1.bias,0.810534656047821,128
8,layers.0.ff_linear2.weight,4.703101634979248,8192
8,layers.0.ff_linear2.bias,0.3962066173553467,64
8,layers.0.norm2.weight,8.011231422424316,64
8,layers.0.norm2.bias,0.038742296397686005,64
8,layers.1.models.0.self_attn.Q.weight,4.623471736907959,4096
8,layers.1.models.0.self_attn.K.weight,4.70081901550293,4096
8,layers.1.models.0.self_attn.E.weight,4.626287460327148,4096
8,layers.1.models.0.self_attn.V.weight,4.683089256286621,4096
8,layers.1.models.0.self_attn.V_gate.weight,4.661273002624512,4096
8,layers.1.models.0.self_attn.shared_rel_emb_table.weight,0.4981963336467743,1152
8,layers.1.models.0.self_attn.proj_q.weight,0.9912999868392944,4096
8,layers.1.models.0.self_attn.proj_k.weight,0.7463134527206421,4096
8,layers.1.models.0.self_attn.proj_e.weight,0.7768964171409607,4096
8,layers.1.models.0.self_attn.proj_vg.weight,0.9213517904281616,4096
8,layers.1.models.0.norm1_attn.weight,7.999487400054932,64
8,layers.1.models.0.norm1_attn.bias,0.023708581924438477,64
8,layers.1.ff_linear1.weight,6.528753280639648,8192
8,layers.1.ff_linear1.bias,0.7968521118164062,128
8,layers.1.ff_linear2.weight,4.7086310386657715,8192
8,layers.1.ff_linear2.bias,0.41980117559432983,64
8,layers.1.norm2.weight,8.002910614013672,64
8,layers.1.norm2.bias,0.030674563720822334,64
8,layers.2.models.0.self_attn.Q.weight,4.6678290367126465,4096
8,layers.2.models.0.self_attn.K.weight,4.667187690734863,4096
8,layers.2.models.0.self_attn.E.weight,4.683547019958496,4096
8,layers.2.models.0.self_attn.V.weight,4.648687362670898,4096
8,layers.2.models.0.self_attn.V_gate.weight,4.5974507331848145,4096
8,layers.2.models.0.self_attn.shared_rel_emb_table.weight,0.49676695466041565,1152
8,layers.2.models.0.self_attn.proj_q.weight,0.8859263062477112,4096
8,layers.2.models.0.self_attn.proj_k.weight,0.706886351108551,4096
8,layers.2.models.0.self_attn.proj_e.weight,0.689619779586792,4096
8,layers.2.models.0.self_attn.proj_vg.weight,0.9182777404785156,4096
8,layers.2.models.0.norm1_attn.weight,8.003368377685547,64
8,layers.2.models.0.norm1_attn.bias,0.025767648592591286,64
8,layers.2.ff_linear1.weight,6.532893180847168,8192
8,layers.2.ff_linear1.bias,0.8277984261512756,128
8,layers.2.ff_linear2.weight,4.668609142303467,8192
8,layers.2.ff_linear2.bias,0.4171912968158722,64
8,layers.2.norm2.weight,8.003442764282227,64
8,layers.2.norm2.bias,0.029093576595187187,64
8,layers.3.models.0.self_attn.Q.weight,4.6373066902160645,4096
8,layers.3.models.0.self_attn.K.weight,4.687849521636963,4096
8,layers.3.models.0.self_attn.E.weight,4.644877910614014,4096
8,layers.3.models.0.self_attn.V.weight,4.6646552085876465,4096
8,layers.3.models.0.self_attn.V_gate.weight,4.622633934020996,4096
8,layers.3.models.0.self_attn.shared_rel_emb_table.weight,0.5112138986587524,1152
8,layers.3.models.0.self_attn.proj_q.weight,0.8282652497291565,4096
8,layers.3.models.0.self_attn.proj_k.weight,0.6999805569648743,4096
8,layers.3.models.0.self_attn.proj_e.weight,0.7108311653137207,4096
8,layers.3.models.0.self_attn.proj_vg.weight,0.9152805209159851,4096
8,layers.3.models.0.norm1_attn.weight,8.001880645751953,64
8,layers.3.models.0.norm1_attn.bias,0.02640182338654995,64
8,layers.3.ff_linear1.weight,6.560421466827393,8192
8,layers.3.ff_linear1.bias,0.7911416292190552,128
8,layers.3.ff_linear2.weight,4.654691696166992,8192
8,layers.3.ff_linear2.bias,0.4203472137451172,64
8,layers.3.norm2.weight,8.001497268676758,64
8,layers.3.norm2.bias,0.030540602281689644,64
8,layers.4.models.0.self_attn.Q.weight,4.616440773010254,4096
8,layers.4.models.0.self_attn.K.weight,4.684385776519775,4096
8,layers.4.models.0.self_attn.E.weight,4.704854488372803,4096
8,layers.4.models.0.self_attn.V.weight,4.689480781555176,4096
8,layers.4.models.0.self_attn.V_gate.weight,4.581936359405518,4096
8,layers.4.models.0.self_attn.shared_rel_emb_table.weight,0.4990028440952301,1152
8,layers.4.models.0.self_attn.proj_q.weight,0.8546152710914612,4096
8,layers.4.models.0.self_attn.proj_k.weight,0.7403526902198792,4096
8,layers.4.models.0.self_attn.proj_e.weight,0.715452253818512,4096
8,layers.4.models.0.self_attn.proj_vg.weight,0.8718154430389404,4096
8,layers.4.models.0.norm1_attn.weight,7.999758720397949,64
8,layers.4.models.0.norm1_attn.bias,0.047311246395111084,64
8,layers.4.ff_linear1.weight,6.533049583435059,8192
8,layers.4.ff_linear1.bias,0.7927635908126831,128
8,layers.4.ff_linear2.weight,4.649641036987305,8192
8,layers.4.ff_linear2.bias,0.400367796421051,64
8,layers.4.norm2.weight,8.001675605773926,64
8,layers.4.norm2.bias,0.04250514134764671,64
8,post_mp.rel_emb.weight,34.104923248291016,1152
8,post_mp.scorer.weight,0.5512747764587402,128
8,post_mp.scorer.bias,0.022177623584866524,1
